Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst;Error
Spanish;Bilinguals;30;v;reading;b_reading_30_volante_1;volante;24.2146122;0.01074171;0.030700517;M;True;
Spanish;Bilinguals;30;v;reading;b_reading_30_volverse_1;volverse;2.58277749;0.044877245;0.052115284;M;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_baile_1;baile;9.709564581;0.127536972;0.135118971;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bandera_1;bandera;14.50857002;0.109773243;0.114761905;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_barriga_1;barriga;10.7594389;0.085044812;0.094592513;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_barrio_1;barrio;16.45170237;0.097868481;0.102857143;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_basura_1;basura;49.14029233;0.109070295;0.114058957;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bata_1;bata;22.97177388;0.156750356;0.164285714;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_beber_1;beber;14.68775993;0.074761905;0.079750567;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bebida_1;bebida;16.94130596;0.156621315;0.161609977;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_beca_1;beca;25.24450846;0.142857143;0.147845805;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_belleza_1;belleza;14.70152659;0.119183673;0.124172336;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_belÃ©n_1;belÃ©n;12.29966862;0.084516184;0.092267574;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_berenjena_1;berenjena;48.6341594;0.074818816;0.084017882;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_berza_1;berza;15.11850671;0.099039589;0.106712018;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bicho_1;bicho;8.983827158;0.134823727;0.146898761;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bigote_1;bigote;7.038898616;0.182592195;0.192380952;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bizcocho_1;bizcocho;23.29956191;0.10585034;0.110839002;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_boda_1;boda;40.71865428;0.072503482;0.082659361;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bodega_1;bodega;5.225488222;0.095941111;0.106612072;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bolsillo_1;bolsillo;17.87733249;0.142471655;0.147460317;F;True;
Spanish;Bilinguals;31;b;naming;b_pic_nam_31_bombero_1;bombero;7.792592656;0.14185941;0.146848073;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_badirra_1;badirra;14.36994938;0.115464853;0.120453515;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bafo_1;bafo;43.50291752;0.112178965;0.120634921;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_baijo_1;baijo;9.819826994;0.046503143;0.054085141;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bamio_1;bamio;11.44661195;0.093070809;0.100952381;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_baneja_1;baneja;8.975264347;0.17697914;0.183401361;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bantula_1;bantula;31.91191003;0.130133291;0.138571429;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bebufa_1;bebufa;5.361050214;0.091594456;0.10310786;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bejo_1;bejo;19.31842419;0.136530612;0.141519274;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bellar_1;bellar;8.582824523;0.142534895;0.150397708;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_belloda_1;belloda;17.19548724;0.187165533;0.192154195;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bemÃ©l_1;bemÃ©l;10.21022682;0.156621315;0.161609977;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_berfo_1;berfo;15.18918272;0.061632653;0.066621315;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_berranpoma_1;berranpoma;7.410976646;0.174164108;0.181465292;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bifla_1;bifla;8.697268293;0.081965365;0.092636326;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bijufe_1;bijufe;32.55580852;0.113922902;0.118911565;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bizcura_1;bizcura;4.555064186;0.124580499;0.129569161;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bollopa_1;bollopa;19.4165779;0.147165533;0.152154195;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_boltaro_1;boltaro;16.15043945;0.106575964;0.111564626;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_bombaja_1;bombaja;50.42734276;0.196583765;0.2115487;F;True;
Spanish;Bilinguals;31;b;PW;b_PW_31_boÃ±a_1;boÃ±a;16.50316335;0.128888889;0.133877551;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_baile_1;baile;13.14842437;0.081128995;0.090395882;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bandera_1;bandera;14.95883246;0.116269304;0.128253968;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_barriga_1;barriga;21.4082972;0.070249433;0.075238095;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_barrio_1;barrio;33.62510722;0.101678005;0.106666667;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_basura_1;basura;57.06439968;0.199103574;0.211362973;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bata_1;bata;22.84234947;0.138256267;0.148639456;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_beber_1;beber;9.618714579;0.105155763;0.11276644;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bebida_1;bebida;21.33407996;0.191588165;0.204178117;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_beca_1;beca;30.12850948;0.18244898;0.187437642;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_belleza_1;belleza;26.09594032;0.111587302;0.116575964;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_belÃ©n_1;belÃ©n;12.10508744;0.092427182;0.100226757;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_berenjena_1;berenjena;12.40568897;0.086618143;0.096727474;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_berza_1;berza;87.95438742;0.112675737;0.117664399;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bicho_1;bicho;27.67961444;0.21925255;0.227252417;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bigote_1;bigote;19.76868783;0.180906469;0.19013276;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bizcocho_1;bizcocho;12.78219946;0.085040358;0.093877551;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_boda_1;boda;82.09902072;0.141019408;0.157079652;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bodega_1;bodega;29.61095929;0.162698413;0.167687075;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bolsillo_1;bolsillo;49.00232976;0.080340136;0.085328798;F;True;
Spanish;Bilinguals;31;b;reading;b_reading_31_bombero_1;bombero;29.02128867;0.124535147;0.12952381;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vacÃ­o_1;vacÃ­o;86.01943234;0.094399093;0.099387755;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vajilla_1;vajilla;4.264333764;0.124361786;0.132657456;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vamos_1;vamos;49.36908129;0.083287982;0.088276644;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vaquero_1;vaquero;33.93462401;0.105062489;0.116099773;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_varios_1;varios;31.33699585;0.085170068;0.09015873;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vaso_1;vaso;29.88346566;0.134104308;0.139092971;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vecino_1;vecino;11.19025785;0.136348158;0.144512472;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vela_1;vela;31.46787929;0.157369615;0.162358277;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_veloz_1;veloz;16.28545739;0.131423905;0.139719575;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vencer_1;vencer;9.201934296;0.096463862;0.105979483;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_venga_1;venga;4.999221969;0.185419501;0.190408163;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_ventanilla_1;ventanilla;12.73077923;0.086055715;0.096547297;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_verano_1;verano;13.01581799;0.089501134;0.094489796;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vidrio_1;vidrio;13.47185132;0.074444444;0.079433107;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vistazo_1;vistazo;11.2691738;0.133945903;0.146389407;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_vivienda_1;vivienda;8.653943867;0.130846579;0.139365079;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_voceo_1;voceo;14.0643685;0.090964996;0.097664399;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_voces_1;voces;5.537579094;0.109947285;0.117573696;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_volante_1;volante;19.65339911;0.119931973;0.124920635;F;True;
Spanish;Bilinguals;31;v;naming;b_pic_nam_31_volverse_1;volverse;60.22343135;0.085873016;0.090861678;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_valis_1;valis;27.61857472;0.109038899;0.116602598;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vallefo_1;vallefo;11.8698763;0.135955419;0.144007098;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_valÃ­o_1;valÃ­o;21.99453875;0.084050269;0.093106576;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_varruta_1;varruta;21.48922958;0.088350487;0.094875283;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vaties_1;vaties;23.74084835;0.079842111;0.088594104;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vaÃ±e_1;vaÃ±e;21.46968487;0.137885118;0.146122449;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_venba_1;venba;12.53968823;0.130114608;0.139365079;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_venpar_1;venpar;3.732683274;0.096578598;0.102190374;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_ventijina_1;ventijina;16.54899456;0.070143711;0.078956916;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vepa_1;vepa;10.55754678;0.123931399;0.133691011;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_verez_1;verez;19.0309562;0.089193123;0.097732783;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_verrapo_1;verrapo;40.10684345;0.101959215;0.111357167;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vetimo_1;vetimo;13.38655927;0.131020408;0.13600907;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vifio_1;vifio;15.40661747;0.137664399;0.142653061;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vilianta_1;vilianta;48.23444377;0.064875283;0.069863946;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vispulo_1;vispulo;28.08757782;0.137613461;0.142981247;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vojande_1;vojande;115.4412811;0.151655329;0.156643991;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_volgarse_1;volgarse;20.24682022;0.102879819;0.107868481;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_vopas_1;vopas;7.985906348;0.110929705;0.115918367;F;True;
Spanish;Bilinguals;31;v;PW;b_PW_31_voÃ±eo_1;voÃ±eo;5.598778695;0.095560467;0.101416234;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vacÃ­o_1;vacÃ­o;24.23738661;0.12997311;0.136804838;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vajilla_1;vajilla;12.69019679;0.132200775;0.138544523;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vamos_1;vamos;55.47893944;0.091883363;0.099501134;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vaquero_1;vaquero;44.70538444;0.151168093;0.159024943;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_varios_1;varios;13.20190061;0.091468853;0.100136054;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vaso_1;vaso;39.61885335;0.133518682;0.14031746;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vecino_1;vecino;23.65563886;0.124602142;0.133219955;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vela_1;vela;13.78789111;0.183673469;0.188662132;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_veloz_1;veloz;16.45221851;0.081269841;0.086258503;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vencer_1;vencer;6.690618532;0.084026689;0.092322359;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_venga_1;venga;24.6444415;0.159546485;0.164535147;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_ventanilla_1;ventanilla;11.79591052;0.132627076;0.141950113;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_verano_1;verano;11.09002078;0.1161678;0.121156463;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vidrio_1;vidrio;12.99094412;0.076507937;0.081496599;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vistazo_1;vistazo;7.728190001;0.143265306;0.148253968;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_vivienda_1;vivienda;11.21560962;0.092471655;0.097460317;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_voceo_1;voceo;4.35100987;0.111125987;0.126253385;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_voces_1;voces;11.96727035;0.11324263;0.118231293;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_volante_1;volante;24.65675993;0.163038549;0.168027211;F;True;
Spanish;Bilinguals;31;v;reading;b_reading_31_volverse_1;volverse;14.94068378;0.09176908;0.10122449;F;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_baile_1;baile;15.6955132;0.061791383;0.066780045;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bandera_1;bandera;15.29315174;0.069697662;0.077573696;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_barriga_1;barriga;29.7395647;0.068049535;0.077052154;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_barrio_1;barrio;25.32548288;0.087234683;0.09414966;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_basura_1;basura;14.01485072;0.050682582;0.060816327;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bata_1;bata;32.93742739;0.085616434;0.096462585;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_beber_1;beber;16.40846162;0.048548753;0.053537415;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bebida_1;bebida;18.23013501;0.05189987;0.06047619;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_beca_1;beca;16.27526167;0.06600907;0.070997732;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_belleza_1;belleza;32.49415718;0.078480726;0.083469388;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_belÃ©n_1;belÃ©n;30.43944408;0.031601543;0.039463226;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_berenjena_1;berenjena;11.54519969;0.090521542;0.095510204;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_berza_1;berza;11.38334267;0.062073448;0.070397584;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bicho_1;bicho;34.35661615;0.093476715;0.102471655;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bigote_1;bigote;32.94239734;0.079319728;0.08430839;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bizcocho_1;bizcocho;20.78153493;0.066934288;0.077596372;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_boda_1;boda;11.79198012;0.094580499;0.099569161;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bodega_1;bodega;54.38730901;0.146340385;0.156066188;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bolsillo_1;bolsillo;20.96314644;0.098052079;0.103832729;M;True;
Spanish;Bilinguals;32;b;naming;b_pic_nam_32_bombero_1;bombero;5.18805356;0.039085273;0.046870748;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_badirra_1;badirra;36.97913132;0.062950228;0.070090703;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bafo_1;bafo;101.3346399;0.046528454;0.052970522;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_baijo_1;baijo;11.4731595;0.046342579;0.053061224;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bamio_1;bamio;66.29718292;0.090551259;0.102343784;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_baneja_1;baneja;18.45775986;0.047369615;0.052358277;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bantula_1;bantula;13.65151356;0.044012468;0.049330666;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bebufa_1;bebufa;72.48364018;0.015195199;0.021207075;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bejo_1;bejo;14.78975623;0.046153567;0.059333448;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bellar_1;bellar;12.87715254;0.049379081;0.059321799;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_belloda_1;belloda;108.0620924;0.1523041;0.161321913;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bemÃ©l_1;bemÃ©l;16.66383758;0.080294785;0.085283447;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_berfo_1;berfo;46.4350993;0.027668891;0.040901839;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_berranpoma_1;berranpoma;24.01772183;0.040901839;0.054134787;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bifla_1;bifla;15.5788491;0.018036285;0.026822872;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bijufe_1;bijufe;62.01478005;0.03814059;0.043129252;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bizcura_1;bizcura;8.469612189;0.059365079;0.064353741;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bollopa_1;bollopa;11.96529257;0.156938776;0.161927438;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_boltaro_1;boltaro;26.28680766;0.023820498;0.035915067;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_bombaja_1;bombaja;39.89992123;0.00674722;0.017484843;M;True;
Spanish;Bilinguals;32;b;PW;b_PW_32_boÃ±a_1;boÃ±a;36.72555378;0.141331297;0.151455073;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_baile_1;baile;49.14402989;0.11600907;0.120997732;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bandera_1;bandera;17.48140899;0.040907631;0.051587302;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_barriga_1;barriga;16.10768606;0.051192147;0.0638322;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_barrio_1;barrio;16.76721118;0.093320079;0.10739229;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_basura_1;basura;18.04237718;0.02134389;0.038531809;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bata_1;bata;29.04061014;0.036626353;0.050339466;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_beber_1;beber;11.80607128;0.033152285;0.054369748;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bebida_1;bebida;10.9704017;0.044576299;0.066311541;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_beca_1;beca;14.52470423;0.061292517;0.066281179;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_belleza_1;belleza;9.572705356;0.03234647;0.042789116;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_belÃ©n_1;belÃ©n;17.16979682;0.03392657;0.043174603;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_berenjena_1;berenjena;38.10193089;0.123169764;0.131020408;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_berza_1;berza;25.85574036;0.137375118;0.146624157;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bicho_1;bicho;14.9739619;0.115102041;0.120090703;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bigote_1;bigote;11.4101694;0.014506324;0.030876357;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bizcocho_1;bizcocho;20.508047;0.039886621;0.044875283;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_boda_1;boda;25.99691232;0.086194755;0.114808653;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bodega_1;bodega;12.82087054;0.059297392;0.070793651;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bolsillo_1;bolsillo;19.84183154;0.03174607;0.046612861;M;True;
Spanish;Bilinguals;32;b;reading;b_reading_32_bombero_1;bombero;13.86557213;0.045895692;0.050884354;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vacÃ­o_1;vacÃ­o;13.79791963;0.044696937;0.058888889;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vajilla_1;vajilla;10.8104044;0.033621861;0.043137483;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vamos_1;vamos;12.27593954;0.018769212;0.025112959;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vaquero_1;vaquero;20.49362469;0.083741497;0.088730159;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_varios_1;varios;19.672941;0.049619616;0.055668934;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vaso_1;vaso;26.52616083;0.063117558;0.069977324;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vecino_1;vecino;21.96834352;0.022164001;0.035207798;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vela_1;vela;14.27451405;0.074757455;0.083741497;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_veloz_1;veloz;20.11984625;0.040741515;0.053273891;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vencer_1;vencer;30.84062822;0.089229025;0.094217687;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_venga_1;venga;36.09821098;0.026301429;0.035979659;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_ventanilla_1;ventanilla;25.57313575;0.041348704;0.05244898;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_verano_1;verano;14.25663735;0.041767113;0.050748299;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vidrio_1;vidrio;7.540788165;0.029366431;0.045872265;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vistazo_1;vistazo;60.94132087;0.038117914;0.043106576;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vivienda_1;vivienda;17.17278956;0.017777625;0.028016808;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_voceo_1;voceo;5.241337914;0.021323586;0.029222089;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_voces_0;voces;4.166443394;0.050609013;0.055627438;M;False;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_volante_1;volante;7.21103074;0.033925776;0.041581966;M;True;
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_volverse_1;volverse;46.93897928;0.034398492;0.044020447;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_valis_1;valis;6.096379986;0.099195622;0.112517491;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vallefo_1;vallefo;15.43375177;0.097938483;0.110625978;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_valÃ­o_1;valÃ­o;34.64754005;0.014208993;0.020222343;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_varruta_1;varruta;33.46282079;0.05154195;0.056530612;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vaties_1;vaties;49.79790363;0.076848073;0.081836735;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vaÃ±e_1;vaÃ±e;25.07687395;0.125575168;0.135895692;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_venba_1;venba;33.91750039;0.112630385;0.117619048;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_venpar_1;venpar;22.40915343;0.102721088;0.107709751;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_ventijina_1;ventijina;24.08033015;0.084107375;0.093560091;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vepa_1;vepa;7.304242308;0.025787108;0.033138603;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_verez_1;verez;7.117236081;0.004289329;0.011585785;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_verrapo_1;verrapo;15.92538218;0.054835308;0.064033742;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vetimo_1;vetimo;6.00775049;0.038317525;0.04846752;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vifio_1;vifio;30.54742273;0.197374555;0.206353024;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vilianta_1;vilianta;51.66834339;0.118684807;0.123673469;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vispulo_1;vispulo;49.68059317;0.000755385;0.010953087;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vojande_1;vojande;5.978841538;0.030131583;0.042819078;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_volgarse_1;volgarse;19.14224907;0.006894935;0.015180509;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_vopas_1;vopas;92.07107301;0.007761647;0.020627801;M;True;
Spanish;Bilinguals;32;v;PW;b_PW_32_voÃ±eo_1;voÃ±eo;60.58265915;0.142244898;0.14723356;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vacÃ­o_1;vacÃ­o;20.23888103;0.007351713;0.016990626;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vajilla_1;vajilla;27.37365629;0.07358747;0.085006216;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vamos_1;vamos;15.68183048;0.0178469;0.04553288;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vaquero_1;vaquero;38.83470735;0.026538571;0.036054192;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_varios_1;varios;18.64306277;0.101268814;0.115859433;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vecino_1;vecino;50.48134121;0.037505669;0.042494331;M;True;
Spanish;Bilinguals;32;v;reading;b_reading_32_vela_1;vela;27.69343591;0.037790797;0.050408163;M;True;
