Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_varios_1;varios;19.672941;49.619616;55.668934;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vaso_1;vaso;26.52616083;63.117558;69.977324;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vecino_1;vecino;21.96834352;22.164001;35.207798;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vela_1;vela;14.27451405;74.75745500000001;83.741497;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_veloz_1;veloz;20.11984625;40.741515;53.273891;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vencer_1;vencer;30.84062822;89.22902500000001;94.217687;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_venga_1;venga;36.09821098;26.301429000000002;35.979659;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_ventanilla_1;ventanilla;25.57313575;41.348704;52.44898;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_verano_1;verano;14.25663735;41.767113;50.748298999999996;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vidrio_1;vidrio;7.540788165;29.366431;45.872265000000006;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vistazo_1;vistazo;60.94132087;38.117914000000006;43.106576000000004;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_vivienda_1;vivienda;17.17278956;17.777624999999997;28.016808;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_voceo_1;voceo;5.241337914;21.323586;29.222089;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_voces_0;voces;4.166443394;50.609013000000004;55.627438;M;0
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_volante_1;volante;7.21103074;33.925776;41.581966;M;1
Spanish;Bilinguals;32;v;naming;b_pic_nam_32_volverse_1;volverse;46.93897928;34.398492000000005;44.020447;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_valis_1;valis;6.096379986;99.195622;112.51749099999999;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vallefo_1;vallefo;15.43375177;97.938483;110.625978;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_valÃÂ­o_1;valÃÂ­o;34.64754005;14.208993;20.222343;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_varruta_1;varruta;33.46282079;51.54195;56.530612;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vaties_1;vaties;49.79790363;76.848073;81.83673499999999;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vaÃÂ±e_1;vaÃÂ±e;25.07687395;125.57516799999999;135.89569200000003;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_venba_1;venba;33.91750039;112.630385;117.619048;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_venpar_1;venpar;22.40915343;102.72108800000001;107.70975100000001;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_ventijina_1;ventijina;24.08033015;84.107375;93.560091;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vepa_1;vepa;7.304242308;25.787108;33.138603;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_verez_1;verez;7.117236081;4.2893289999999995;11.585785;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_verrapo_1;verrapo;15.92538218;54.835308;64.033742;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vetimo_1;vetimo;6.00775049;38.317524999999996;48.46752;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vifio_1;vifio;30.54742273;197.37455500000002;206.353024;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vilianta_1;vilianta;51.66834339;118.684807;123.673469;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vispulo_1;vispulo;49.68059317;0.755385;10.953087;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vojande_1;vojande;5.978841538;30.131583;42.819078;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_volgarse_1;volgarse;19.14224907;6.894934999999999;15.180509;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_vopas_1;vopas;92.07107301;7.761647;20.627801;M;1
Spanish;Bilinguals;32;v;PW;b_PW_32_voÃÂ±eo_1;voÃÂ±eo;60.58265915;142.244898;147.23356;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vacÃÂ­o_1;vacÃÂ­o;20.23888103;7.351713;16.990626000000002;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vajilla_1;vajilla;27.37365629;73.58747;85.006216;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vamos_1;vamos;15.68183048;17.846899999999998;45.53288;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vaquero_1;vaquero;38.83470735;26.538571;36.054192;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_varios_1;varios;18.64306277;101.26881399999999;115.859433;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vecino_1;vecino;50.48134121;37.505669;42.494331;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vela_1;vela;27.69343591;37.790797;50.408163;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_veloz_1;veloz;16.50044167;74.539032;87.151066;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vencer_1;vencer;18.73665372;47.460317;52.44898;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_venga_1;venga;14.13034751;61.632653000000005;66.621315;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_ventanilla_1;ventanilla;23.93436155;67.508485;83.401361;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_verano_1;verano;18.93309785;3.9412270000000005;15.220813999999999;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vidrio_1;vidrio;10.6983107;80.408163;85.39682499999999;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vistazo_1;vistazo;23.35315174;6.330589;188.624048;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_vivienda_1;vivienda;10.49149479;27.446588000000002;38.230959;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_voceo_1;voceo;22.33422779;44.172336;49.160998;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_voces_1;voces;9.352311124;45.803563;56.485261;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_volante_1;volante;11.79815248;41.417992;52.789116;M;1
Spanish;Bilinguals;32;v;reading;b_reading_32_volverse_1;volverse;14.74808712;32.897929;50.272109;M;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_baile_1;baile;5.616423159;78.833503;85.578231;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bandera_1;bandera;6.153022643;68.276644;73.265306;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_barriga_1;barriga;14.20538617;54.605556;62.698412999999995;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_barrio_1;barrio;17.50970421;64.698531;71.609977;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_basura_0;basura;6.417817796;52.131519000000004;57.120181;F;0
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bata_1;bata;6.263970157;66.281179;71.269841;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_beber_1;beber;24.50038211;49.909296999999995;54.897959;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bebida_1;bebida;8.716527849;54.852197;64.058957;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_beca_1;beca;14.41979189;74.16094500000001;81.428571;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_belleza_1;belleza;7.030966042;63.061223999999996;68.049887;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_belÃÂ©n_1;belÃÂ©n;12.49903253;69.206349;74.19501100000001;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_berenjena_1;berenjena;7.205219304;35.567983999999996;46.405383;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bicho_1;bicho;1.692177436;46.771607;53.276061;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bigote_1;bigote;6.059822962;68.138265;73.125013;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bizcocho_1;bizcocho;4.531488056;52.118548000000004;62.494331;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_boda_1;boda;8.987786068;71.11111100000001;76.099773;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bodega_1;bodega;7.949720952;88.503401;93.492063;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bolsillo_1;bolsillo;4.860696777;52.001669;61.179138;F;1
Spanish;Bilinguals;3;b;naming;b_pic_nam_3_bombero_0;bombero;5.322824936;53.250217;62.721087999999995;F;0
Spanish;Bilinguals;3;b;PW;b_PW_3_badirra_1;badirra;16.49167984;72.704116;80.249433;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bafo_1;bafo;25.86108048;67.981859;72.970522;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_baijo_1;baijo;8.240175583;67.640621;75.759637;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bamio_1;bamio;8.941981217;62.160417;69.56916100000001;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_baneja_1;baneja;9.405914159;45.439321;53.038548999999996;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bantula_1;bantula;10.23583343;73.53317600000001;81.473923;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bebufa_1;bebufa;13.75900446;124.30839;129.297052;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bejo_1;bejo;16.65523456;51.389961;58.435373999999996;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bellar_1;bellar;9.762870214;60.707947;70.56689300000001;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_belloda_1;belloda;23.27523706;77.606089;85.283447;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bemÃÂ©l_1;bemÃÂ©l;13.79304024;61.746032;66.73469399999999;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_berfo_1;berfo;9.366271826;60.852548;67.140187;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_berranpoma_1;berranpoma;15.15523679;66.226352;75.53287999999999;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bifla_1;bifla;7.234095681;90.702948;95.69161;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bijufe_1;bijufe;7.180186103;59.297052;64.285714;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bizcura_1;bizcura;18.6878051;76.19047599999999;81.179138;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bollopa_1;bollopa;11.19545904;36.689789;48.45805;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_boltaro_1;boltaro;16.80871885;59.387755;64.376417;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_bombaja_1;bombaja;15.89622649;82.99319700000001;87.981859;F;1
Spanish;Bilinguals;3;b;PW;b_PW_3_boÃÂ±a_1;boÃÂ±a;12.43729299;72.018141;77.006803;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_baile_1;baile;27.49005684;58.417697999999994;65.986395;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bandera_1;bandera;8.00295292;62.596439000000004;71.088435;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_barriga_1;barriga;90.33462151;37.641723;42.630385;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_barrio_1;barrio;34.73661205;67.07483;72.06349200000001;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_basura_1;basura;4.114225131;32.328437;46.335704;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bata_1;bata;10.76841928;78.972216;86.281179;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_beber_1;beber;7.863201232;17.705368;32.737758;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bebida_1;bebida;50.27730744;49.705214999999995;54.693878;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_beca_1;beca;15.83973475;63.93052;72.675737;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_belleza_1;belleza;11.10372643;55.563519;62.879819000000005;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_belÃÂ©n_1;belÃÂ©n;19.01713904;68.435374;73.424036;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_berenjena_1;berenjena;22.5916864;68.329046;80.628274;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_berza_1;berza;14.57782703;60.952381;65.94104300000001;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bicho_1;bicho;8.818375825;58.83999;65.963719;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bigote_1;bigote;10.97388711;48.927025;57.845805;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bizcocho_1;bizcocho;89.23904212;44.807255999999995;49.795918;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_boda_1;boda;13.92688177;64.24036299999999;69.229025;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bodega_1;bodega;18.09454414;51.473923;56.462585000000004;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bolsillo_1;bolsillo;8.247295839;59.120009;70.657596;F;1
Spanish;Bilinguals;3;b;reading;b_reading_3_bombero_1;bombero;7.341439195;27.095596999999998;35.443011000000006;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vacÃÂ­o_0;vacÃÂ­o;3.680206076;18.214229;40.063784999999996;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vajilla_0;vajilla;3.340074376;20.506375000000002;42.107003;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vamos_1;vamos;9.541785563;68.435374;73.424036;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vaquero_1;vaquero;21.58090309;40.742366000000004;45.731028;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_varios_1;varios;31.03449037;65.986395;70.97505699999999;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vaso_1;vaso;7.576219261;72.58503400000001;77.573696;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vecino_1;vecino;6.97853007;63.605442;68.594104;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vela_1;vela;5.758318762;103.877551;108.866213;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_veloz_1;veloz;36.78000165;73.560091;78.548753;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vencer_1;vencer;18.09947492;38.390023;43.378685;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_venga_0;venga;4.314436436;66.377433;75.102041;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_ventanilla_1;ventanilla;6.89060429;50.929705;55.918366999999996;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_verano_0;verano;4.63989924;12.482906999999999;23.685168;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vidrio_1;vidrio;4.923122515;55.323845000000006;69.727891;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vistazo_1;vistazo;3.746036592;129.73598;138.548753;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vivienda_0;vivienda;2.29440808;51.180444;79.616954;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_voceo_1;voceo;4.356035595;78.163265;87.33946300000001;F;1
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_voces_0;voces;5.796378073;18.069993999999998;45.096218;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_volante_0;volante;4.376258679;92.358277;97.34693899999999;F;0
Spanish;Bilinguals;3;v;naming;b_pic_nam_3_volverse_1;volverse;42.88867564;75.05668899999999;86.65619099999999;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_valis_1;valis;4.1597019;46.553678;54.444444000000004;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vallefo_1;vallefo;32.77766514;55.804989;60.793651;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_valÃÂ­o_1;valÃÂ­o;10.95177259;73.854875;84.01467099999999;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_varruta_1;varruta;81.83081717;78.321995;83.31065799999999;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vaties_1;vaties;3.744482255;51.000536;63.696144999999994;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vaÃÂ±e_1;vaÃÂ±e;8.324841705;77.326387;86.689342;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_venba_1;venba;14.67067445;100.31746;105.306122;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_venpar_1;venpar;8.192148249;85.965802;103.151927;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_ventijina_1;ventijina;7.30316382;41.723356;46.712018;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vepa_0;vepa;5.482221613;90.226757;95.21542;F;0
Spanish;Bilinguals;3;v;PW;b_PW_3_verez_0;verez;6.186314414;60.793651;65.782313;F;0
Spanish;Bilinguals;3;v;PW;b_PW_3_verrapo_0;verrapo;5.292355938;76.845263;94.01928;F;0
Spanish;Bilinguals;3;v;PW;b_PW_3_vetimo_1;vetimo;9.2371751;68.662132;73.650794;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vifio_1;vifio;12.7765108;55.079364999999996;60.068027;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vilianta_1;vilianta;6.593150518;94.831283;106.190476;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_vispulo_0;vispulo;3.662739294;79.684936;92.060853;F;0
Spanish;Bilinguals;3;v;PW;b_PW_3_vojande_1;vojande;3.002262449;95.93386199999999;108.414441;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_volgarse_0;volgarse;4.39255259;58.934239999999996;63.922902;F;0
Spanish;Bilinguals;3;v;PW;b_PW_3_vopas_1;vopas;14.81310636;103.85487499999999;108.843537;F;1
Spanish;Bilinguals;3;v;PW;b_PW_3_voÃÂ±eo_0;voÃÂ±eo;3.329551117;78.526077;83.514739;F;0
Spanish;Bilinguals;3;v;reading;b_reading_3_vacÃÂ­o_1;vacÃÂ­o;5.569905577;61.204711;69.95464899999999;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vajilla_0;vajilla;2.774945329;67.101236;79.851031;F;0
Spanish;Bilinguals;3;v;reading;b_reading_3_vamos_1;vamos;4.588980024;48.166854;57.755102;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vaquero_1;vaquero;3.634089193;52.384338;62.108844000000005;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_varios_1;varios;13.91794094;48.911564999999996;53.900227;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vaso_1;vaso;7.091020895;60.861678000000005;65.85033999999999;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vecino_1;vecino;2.768566842;35.174474;53.687889000000006;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vela_1;vela;18.36667455;48.185941;53.174603;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_veloz_1;veloz;108.2854755;25.384024;42.831309;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vencer_1;vencer;11.13436834;46.606335;58.820862;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_venga_1;venga;36.40830805;63.85487500000001;68.843537;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_ventanilla_1;ventanilla;7.408557408;76.303855;81.29251699999999;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_verano_1;verano;65.80744975;55.714286;60.702948;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vidrio_1;vidrio;38.59826489;58.526077;63.514739;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vistazo_1;vistazo;10.11158055;38.344671;43.333333;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_vivienda_1;vivienda;2.251721472;33.038718;45.290253;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_voceo_1;voceo;20.6288996;60.196057999999994;70.0;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_voces_1;voces;3.497094605;51.058173;62.893727999999996;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_volante_1;volante;3.307938792;50.49886600000001;55.487528000000005;F;1
Spanish;Bilinguals;3;v;reading;b_reading_3_volverse_1;volverse;27.08363915;38.299319999999994;43.287982;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_baile_1;baile;16.80528373;51.54195;56.530612;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bandera_1;bandera;29.84432429;103.24263;108.23129300000001;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_barriga_1;barriga;6.120340302;52.684366000000004;57.808162;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_barrio_1;barrio;14.49615206;76.34011;83.446712;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_basura_1;basura;11.36561288;88.684807;93.673469;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bata_1;bata;17.73629344;89.501134;94.489796;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_beber_1;beber;8.817863297;131.85941;136.848073;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bebida_1;bebida;9.240132253;71.337868;76.326531;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_beca_1;beca;13.58414381;126.39455799999999;131.38322;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_belleza_1;belleza;18.56216261;55.873016;60.861678000000005;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_belÃÂ©n_1;belÃÂ©n;9.04287423;91.972789;96.96145100000001;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_berenjena_1;berenjena;10.38165794;107.505669;112.494331;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_berza_1;berza;41.05503004;3.252749;31.227276000000003;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bicho_1;bicho;19.03213314;69.52381000000001;74.512472;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bigote_1;bigote;10.27270671;61.315192999999994;66.303855;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bizcocho_1;bizcocho;8.266827313;42.222221999999995;47.210884;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_boda_1;boda;19.31689165;102.72108800000001;107.70975100000001;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bodega_1;bodega;7.015640661;134.89795900000001;139.886621;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bolsillo_1;bolsillo;5.892259996;101.34021;108.707483;F;1
Spanish;Bilinguals;4;b;naming;b_pic_nam_4_bombero_1;bombero;7.517030678;115.535516;128.004535;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_badirra_1;badirra;8.546324886;100.16833899999999;110.31746000000001;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bafo_1;bafo;9.077115524;124.71803;136.485261;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_baijo_1;baijo;10.77110233;98.615922;110.77097499999999;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bamio_1;bamio;16.83549328;146.502202;153.968254;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_baneja_1;baneja;8.579080366;131.452435;143.628118;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bantula_1;bantula;13.22222573;109.07583699999999;116.666667;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bebufa_1;bebufa;9.119280536;124.17788300000001;131.451247;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bejo_1;bejo;34.98146987;85.510204;90.49886599999999;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bellar_1;bellar;11.34457492;119.183673;124.172336;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_belloda_1;belloda;10.66312837;85.259619;93.151927;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bemÃÂ©l_1;bemÃÂ©l;14.81158542;111.836735;116.825397;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_berfo_1;berfo;11.55089551;87.68707500000001;92.675737;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_berranpoma_1;berranpoma;8.697367898;108.048451;116.98412699999999;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bifla_0;bifla;5.575881781;97.800454;102.78911599999999;F;0
Spanish;Bilinguals;4;b;PW;b_PW_4_bijufe_1;bijufe;7.198055574;131.741019;140.31746;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bizcura_1;bizcura;19.53617632;107.891156;112.87981900000001;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bollopa_1;bollopa;7.409301066;114.899704;132.789116;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_boltaro_1;boltaro;9.745872426;91.451247;96.439909;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_bombaja_1;bombaja;5.881363423;119.047622;133.968254;F;1
Spanish;Bilinguals;4;b;PW;b_PW_4_boÃÂ±a_1;boÃÂ±a;13.60256479;153.424036;158.41269799999998;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_baile_1;baile;16.91448172;144.058957;149.047619;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bandera_1;bandera;12.70930347;83.49641600000001;96.077098;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_barriga_1;barriga;12.51525734;120.816327;125.804989;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_barrio_1;barrio;32.26053579;100.36281199999999;105.351474;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_basura_1;basura;24.55170573;107.097506;112.086168;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bata_1;bata;10.67220802;99.092971;104.08163300000001;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_beber_1;beber;13.32414719;96.89342400000001;101.882086;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bebida_1;bebida;33.33423937;107.55102;112.539683;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_beca_1;beca;20.32603562;103.151927;108.14058999999999;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_belleza_1;belleza;10.07113131;84.285707;95.283447;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_belÃÂ©n_1;belÃÂ©n;11.12854097;127.86645399999999;138.163265;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_berenjena_1;berenjena;15.17510124;125.51020399999999;130.498866;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_berza_1;berza;12.30800476;96.58381100000001;105.646259;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bicho_1;bicho;10.26621812;94.036281;99.02494300000001;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bigote_1;bigote;7.578658104;79.342404;84.33106599999999;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bizcocho_1;bizcocho;19.04813465;96.00907000000001;100.99773200000001;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_boda_1;boda;10.88507971;95.328798;100.31746;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bodega_1;bodega;8.450451791;88.594104;93.58276599999999;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bolsillo_1;bolsillo;8.992691843;128.072562;133.061224;F;1
Spanish;Bilinguals;4;b;reading;b_reading_4_bombero_1;bombero;4.352463579;87.25739300000001;95.69161;F;1
