;Unnamed: 0;Language;Group;Speaker;Grapheme;Task;File;Problem;Word;Plosive_Index;VOT;Length;Gender;Fricatived
235;235;French;Monolinguals;202;v;reading;b__202_read_voiture;;voiture;4.127431539;102.471655;107.460317;M;False
236;236;French;Monolinguals;202;v;reading;b__202_read_volet;;volet;3.663057593;117.777778;157.91043100000005;M;False
237;237;French;Monolinguals;202;v;reading;b__202_read_voleur;;voleur;4.784887578;104.943311;138.65319499999998;M;False
238;238;French;Monolinguals;202;v;reading;b__202_read_voûte;;voûte;3.5351324230000003;108.77551000000001;142.01254699999996;M;False
239;239;French;Monolinguals;203;b;naming;b__203_picnam_bague;;bague;5.004183771;171.49659899999997;176.485261;M;False
240;240;French;Monolinguals;203;b;naming;b__203_picnam_balai;;balai;10.52817403;100.090703;105.079365;M;False
241;241;French;Monolinguals;203;b;naming;b__203_picnam_barrette;;barrette;10.95294922;119.092971;124.081633;M;False
242;242;French;Monolinguals;203;b;naming;b__203_picnam_beau;;beau;14.80545968;90.544218;95.53288;M;False
243;243;French;Monolinguals;203;b;naming;b__203_picnam_bec;;bec;18.31973856;102.789116;107.777778;M;False
244;244;French;Monolinguals;203;b;naming;b__203_picnam_benne;;benne;6.018778496;169.41043100000005;174.399093;M;False
245;245;French;Monolinguals;203;b;naming;b__203_picnam_berceau;;berceau;14.16699655;66.07709799999999;71.06576000000003;M;False
246;246;French;Monolinguals;203;b;naming;b__203_picnam_berceuse;;berceuse;24.65386831;76.00907;80.997732;M;False
247;247;French;Monolinguals;203;b;naming;b__203_picnam_biche;;biche;3.416712072;111.519274;116.50793700000001;M;False
248;248;French;Monolinguals;203;b;naming;b__203_picnam_bijou;;bijou;4.411088716;119.569161;124.557823;M;False
249;249;French;Monolinguals;203;b;naming;b__203_picnam_bille;;bille;11.33691783;105.03401399999998;110.022676;M;False
250;250;French;Monolinguals;203;b;naming;b__203_picnam_bistrot;;bistrot;15.88670286;49.251701000000004;54.240363;M;False
251;251;French;Monolinguals;203;b;naming;b__203_picnam_bitume;;bitume;3.2158545760000004;72.49433099999997;77.48299300000002;M;False
252;252;French;Monolinguals;203;b;naming;b__203_picnam_biÃ¨re;;bière;15.17726089;83.08389999999999;88.07256199999998;M;False
253;253;French;Monolinguals;203;b;naming;b__203_picnam_bocal;;bocal;23.77820213;91.85941;96.848073;M;False
254;254;French;Monolinguals;203;b;naming;b__203_picnam_bonnet;;bonnet;5.3985103589999985;73.038549;78.027211;M;False
255;255;French;Monolinguals;203;b;naming;b__203_picnam_bossu;;bossu;3.542042369;40.884353999999995;45.873016;M;False
256;256;French;Monolinguals;203;b;naming;b__203_picnam_bout;;bout;17.64602499;152.222222;157.21088400000005;M;False
257;257;French;Monolinguals;203;b;naming;b__203_picnam_boÃ®tier;;boîtier;8.305678183;110.34013600000002;115.32879799999999;M;False
258;258;French;Monolinguals;203;b;naming;b__203_picnam_bÃ©quille;;béquille;6.4748294039999985;117.664399;122.653061;M;False
259;259;French;Monolinguals;203;b;PW;b__203_PW_baje;;baje;16.92643462;92.086168;97.07483;M;False
260;260;French;Monolinguals;203;b;PW;b__203_PW_bamite;;bamite;3.392206945;156.893424;161.88208600000004;M;False
261;261;French;Monolinguals;203;b;PW;b__203_PW_bamÃ©;;bamé;3.972535935;179.954649;184.94331100000005;M;False
262;262;French;Monolinguals;203;b;PW;b__203_PW_baut;;baut;30.68297577;115.238095;120.226757;M;False
263;263;French;Monolinguals;203;b;PW;b__203_PW_berlise;;berlise;34.98258684;69.659864;74.64852599999998;M;False
264;264;French;Monolinguals;203;b;PW;b__203_PW_berlit;;berlit;36.86919193;87.188209;92.17687099999999;M;False
265;265;French;Monolinguals;203;b;PW;b__203_PW_berre;;berre;12.56199585;115.736961;120.725624;M;False
266;266;French;Monolinguals;203;b;PW;b__203_PW_bigude;;bigude;21.10752357;113.174603;118.163265;M;False
267;267;French;Monolinguals;203;b;PW;b__203_PW_bime;;bime;29.19138400000001;121.043084;126.031746;M;False
268;268;French;Monolinguals;203;b;PW;b__203_PW_bipon;;bipon;26.05630322;57.18820899999999;62.176871;M;False
269;269;French;Monolinguals;203;b;PW;b__203_PW_bisleau;;bisleau;3.2946613310000004;178.548753;183.537415;M;False
270;270;French;Monolinguals;203;b;PW;b__203_PW_bive;;bive;15.17117434;104.195011;109.183673;M;False
271;271;French;Monolinguals;203;b;PW;b__203_PW_biÃ¨te;;biète;17.81479702;118.526077;123.51473899999999;M;False
272;272;French;Monolinguals;203;b;PW;b__203_PW_bofa;;bofa;27.3765765;95.668934;100.657596;M;False
273;273;French;Monolinguals;203;b;PW;b__203_PW_bomain;;bomain;6.458665139;87.664399;92.653061;M;False
274;274;French;Monolinguals;203;b;PW;b__203_PW_boud;;boud;58.55748722;137.936508;142.92516999999995;M;False
275;275;French;Monolinguals;203;b;PW;b__203_PW_bovel;;bovel;72.65829622;106.031746;111.020408;M;False
276;276;French;Monolinguals;203;b;PW;b__203_PW_boÃ®nion;;boînion;18.33535526;87.39229;92.38095200000001;M;False
277;277;French;Monolinguals;203;b;PW;b__203_PW_bÃ¨pe;;bèpe;2.011588643;51.40589600000001;56.394557999999996;M;False
278;278;French;Monolinguals;203;b;PW;b__203_PW_bÃ©ture;;béture;47.6331424;93.061224;98.049887;M;False
279;279;French;Monolinguals;203;b;reading;b__203_read_bague;;bague;57.37210795;131.26984099999999;136.258503;M;False
280;280;French;Monolinguals;203;b;reading;b__203_read_balai;;balai;45.08034066;102.040816;107.029478;M;False
281;281;French;Monolinguals;203;b;reading;b__203_read_barrette;;barrette;51.57955128;66.961451;71.950113;M;False
282;282;French;Monolinguals;203;b;reading;b__203_read_beau;;beau;101.8637554;116.326531;121.315193;M;False
283;283;French;Monolinguals;203;b;reading;b__203_read_bec;;bec;107.57834979999998;150.702948;155.69161;M;False
284;284;French;Monolinguals;203;b;reading;b__203_read_benne;;benne;47.34781254;129.931973;134.920635;M;False
285;285;French;Monolinguals;203;b;reading;b__203_read_berceau;;berceau;27.83362073;96.34920600000001;101.337868;M;False
286;286;French;Monolinguals;203;b;reading;b__203_read_berceuse;;berceuse;19.46506868;94.081633;99.070295;M;False
287;287;French;Monolinguals;203;b;reading;b__203_read_biche;;biche;26.64874296;122.721088;127.70975099999998;M;False
288;288;French;Monolinguals;203;b;reading;b__203_read_bijou;;bijou;23.32111697;114.46712;119.455782;M;False
289;289;French;Monolinguals;203;b;reading;b__203_read_bille;;bille;25.73881215;124.580499;129.56916099999998;M;False
290;290;French;Monolinguals;203;b;reading;b__203_read_bistrot;;bistrot;39.83439361;88.14059;93.129252;M;False
291;291;French;Monolinguals;203;b;reading;b__203_read_bitume;;bitume;39.03522984;124.87528300000001;129.863946;M;False
292;292;French;Monolinguals;203;b;reading;b__203_read_biÃ¨re;;bière;16.21889619;62.335601;67.324263;M;False
293;293;French;Monolinguals;203;b;reading;b__203_read_bocal;;bocal;63.43611447;49.705215;54.69387800000001;M;False
294;294;French;Monolinguals;203;b;reading;b__203_read_bonnet;;bonnet;72.91807093;102.993197;107.981859;M;False
295;295;French;Monolinguals;203;b;reading;b__203_read_bossu;;bossu;57.02888235;76.303855;81.292517;M;False
296;296;French;Monolinguals;203;b;reading;b__203_read_bout;;bout;50.48664528;85.419501;90.408163;M;False
297;297;French;Monolinguals;203;b;reading;b__203_read_boÃ®tier;;boîtier;37.15395754;65.87301599999999;70.861678;M;False
298;298;French;Monolinguals;203;b;reading;b__203_read_bÃ©quille;;béquille;15.75524614;102.789116;107.777778;M;False
299;299;French;Monolinguals;203;v;naming;b__203_picnam_valet;;valet;4.424417861;103.446712;108.435374;M;False
300;300;French;Monolinguals;203;v;naming;b__203_picnam_valise;;valise;4.826214426;97.876736;123.596549;M;False
301;301;French;Monolinguals;203;v;naming;b__203_picnam_vase;;vase;13.48494599;7.8225599999999975;17.778546;M;False
302;302;French;Monolinguals;203;v;naming;b__203_picnam_veau;;veau;3.068811529;67.32285999999999;119.234887;M;False
303;303;French;Monolinguals;203;v;naming;b__203_picnam_ver;;ver;3.753799331;136.077098;141.06576;M;False
304;304;French;Monolinguals;203;v;naming;b__203_picnam_verrou;;verrou;4.064227525;151.632653;156.62131499999995;M;False
305;305;French;Monolinguals;203;v;naming;b__203_picnam_veste;;veste;7.362146554;106.75737;111.746032;M;False
306;306;French;Monolinguals;203;v;naming;b__203_picnam_viande;;viande;9.206261535;121.06576;126.054422;M;False
307;307;French;Monolinguals;203;v;naming;b__203_picnam_vide;;vide;4.750474273;99.795918;129.816872;M;False
308;308;French;Monolinguals;203;v;naming;b__203_picnam_village;;village;5.289637913;86.603815;101.389832;M;False
309;309;French;Monolinguals;203;v;naming;b__203_picnam_ville;;ville;3.175464856;128.44003199999997;145.64970499999995;M;False
310;310;French;Monolinguals;203;v;naming;b__203_picnam_visage;;visage;4.126619441;57.037831;88.05840599999998;M;False
311;311;French;Monolinguals;203;v;naming;b__203_picnam_voiture;;voiture;4.155247884;70.61776400000002;110.482631;M;False
312;312;French;Monolinguals;203;v;naming;b__203_picnam_voleur;;voleur;3.758410053;75.85014299999997;108.979592;M;False
313;313;French;Monolinguals;203;v;naming;b__203_picnam_voûte;;voûte;3.872063604;146.054422;179.256235;M;False
314;314;French;Monolinguals;203;v;PW;b__203_PW_vabin;;vabin;5.193242939;139.84126999999998;144.829932;M;False
315;315;French;Monolinguals;203;v;PW;b__203_PW_vaident;;vaident;4.042616258;116.122449;121.111111;M;False
316;316;French;Monolinguals;203;v;PW;b__203_PW_vame;;vame;6.264619228;128.93424000000002;133.922902;M;False
317;317;French;Monolinguals;203;v;PW;b__203_PW_varouse;;varouse;6.776567406;106.621315;111.609977;M;False
318;318;French;Monolinguals;203;v;PW;b__203_PW_vaupans;;vaupans;2.769140675;62.993197;296.925509;M;False
319;319;French;Monolinguals;203;v;PW;b__203_PW_veillade;;veillade;4.0972025310000015;130.181406;135.170068;M;False
320;320;French;Monolinguals;203;v;PW;b__203_PW_verrile;;verrile;4.160773441;70.99773200000001;114.25741399999998;M;False
321;321;French;Monolinguals;203;v;PW;b__203_PW_vespe;;vespe;5.928912498;143.99093;148.979592;M;False
322;322;French;Monolinguals;203;v;PW;b__203_PW_vianpe;;vianpe;4.743594163;117.369615;192.007287;M;False
323;323;French;Monolinguals;203;v;PW;b__203_PW_viblite;;viblite;5.4079463070000005;80.261451;126.316801;M;False
324;324;French;Monolinguals;203;v;PW;b__203_PW_vije;;vije;3.27531451;61.73376800000001;81.331789;M;False
325;325;French;Monolinguals;203;v;PW;b__203_PW_viloupe;;viloupe;4.153558302;122.403628;127.39228999999999;M;False
326;326;French;Monolinguals;203;v;PW;b__203_PW_vipe;;vipe;3.943274845;147.27891200000005;152.26757400000002;M;False
327;327;French;Monolinguals;203;v;PW;b__203_PW_viteuil;;viteuil;5.699164299;154.28571399999996;159.274376;M;False
328;328;French;Monolinguals;203;v;PW;b__203_PW_vobur;;vobur;2.679918972;91.54195;96.530612;M;False
329;329;French;Monolinguals;203;v;PW;b__203_PW_vodais;;vodais;2.767260482;46.73469400000002;139.50127700000002;M;False
330;330;French;Monolinguals;203;v;PW;b__203_PW_voissule;;voissule;3.131574438;97.763062;143.95708100000004;M;False
331;331;French;Monolinguals;203;v;PW;b__203_PW_voûle;;voûle;2.561193181;37.619048;167.81552100000005;M;False
332;332;French;Monolinguals;203;v;PW;b__203_PW_vèbe;;vèbe;5.040877077;154.580499;159.56916099999995;M;False
333;333;French;Monolinguals;203;v;PW;b__203_PW_vô;;vô;3.994390934;126.16780000000004;172.83656600000003;M;False
334;334;French;Monolinguals;203;v;reading;b__203_read_vaisseau;;vaisseau;5.03726194;118.79818600000002;123.786848;M;False
335;335;French;Monolinguals;203;v;reading;b__203_read_valet;;valet;4.490993387;127.34693899999999;132.335601;M;False
336;336;French;Monolinguals;203;v;reading;b__203_read_valise;;valise;3.619675516;129.41043100000002;134.399093;M;False
337;337;French;Monolinguals;203;v;reading;b__203_read_vase;;vase;4.8801671330000005;103.764172;108.75283400000001;M;False
338;338;French;Monolinguals;203;v;reading;b__203_read_vautour;;vautour;2.759755181;106.394558;154.638269;M;False
339;339;French;Monolinguals;203;v;reading;b__203_read_veau;;veau;4.480235742;94.05895699999999;189.375749;M;False
340;340;French;Monolinguals;203;v;reading;b__203_read_veilleuse;;veilleuse;2.740303696;89.251701;94.240363;M;False
341;341;French;Monolinguals;203;v;reading;b__203_read_ver;;ver;3.693056179;121.496599;126.485261;M;False
342;342;French;Monolinguals;203;v;reading;b__203_read_verrou;;verrou;4.027055027;91.06576;96.054422;M;False
343;343;French;Monolinguals;203;v;reading;b__203_read_veste;;veste;6.843864345;133.87755099999998;138.86621300000002;M;False
344;344;French;Monolinguals;203;v;reading;b__203_read_viande;;viande;5.194266965;126.258503;131.247166;M;False
345;345;French;Monolinguals;203;v;reading;b__203_read_vide;;vide;5.093013303999999;150.0;154.988662;M;False
346;346;French;Monolinguals;203;v;reading;b__203_read_village;;village;4.622931546;116.031746;121.020408;M;False
347;347;French;Monolinguals;203;v;reading;b__203_read_ville;;ville;4.5058787680000005;124.28571399999998;175.346721;M;False
348;348;French;Monolinguals;203;v;reading;b__203_read_visage;;visage;5.064708452;107.732426;112.721088;M;False
349;349;French;Monolinguals;203;v;reading;b__203_read_vitrine;;vitrine;3.86910887;87.50566900000004;92.494331;M;False
350;350;French;Monolinguals;203;v;reading;b__203_read_voiture;;voiture;3.604051502;154.807256;159.795918;M;False
351;351;French;Monolinguals;203;v;reading;b__203_read_volet;;volet;3.371200415;177.57369599999996;182.56235800000002;M;False
352;352;French;Monolinguals;203;v;reading;b__203_read_voleur;;voleur;3.514899522;127.800454;166.706297;M;False
353;353;French;Monolinguals;203;v;reading;b__203_read_voûte;;voûte;4.980841235;126.802721;160.780606;M;False
354;354;French;Monolinguals;204;b;naming;b__204_picnam_bague;;bague;15.99467604;93.84791;107.75510200000001;F;False
355;355;French;Monolinguals;204;b;naming;b__204_picnam_balai;;balai;8.659875214;56.246417;66.145125;F;False
356;356;French;Monolinguals;204;b;naming;b__204_picnam_barrette;;barrette;11.89097788;95.174551;108.474417;F;False
357;357;French;Monolinguals;204;b;naming;b__204_picnam_bec;;bec;9.741740607999999;16.919864;26.265349;F;False
358;358;French;Monolinguals;204;b;naming;b__204_picnam_benne;;benne;12.54001262;60.385488;65.37415;F;False
359;359;French;Monolinguals;204;b;naming;b__204_picnam_berceau;;berceau;9.748246357000001;60.89932;71.646259;F;False
360;360;French;Monolinguals;204;b;naming;b__204_picnam_berceuse;;berceuse;10.27111613;39.614512;44.603175;F;False
361;361;French;Monolinguals;204;b;naming;b__204_picnam_biche;;biche;26.39718895;85.66893400000002;90.657596;F;False
362;362;French;Monolinguals;204;b;naming;b__204_picnam_bijou;;bijou;16.34592997;50.452631;58.665849000000016;F;False
363;363;French;Monolinguals;204;b;naming;b__204_picnam_bille;;bille;8.513399414;60.195793;69.591837;F;False
364;364;French;Monolinguals;204;b;naming;b__204_picnam_bistrot;;bistrot;23.38851307;71.133787;76.122449;F;False
365;365;French;Monolinguals;204;b;naming;b__204_picnam_bitume;;bitume;8.621233123;37.891156;42.87981900000001;F;False
366;366;French;Monolinguals;204;b;naming;b__204_picnam_bière;;bière;5.519114569;67.14285699999999;72.13151900000003;F;False
367;367;French;Monolinguals;204;b;naming;b__204_picnam_bocal;;bocal;13.55948723;19.459342000000003;24.247456;F;False
368;368;French;Monolinguals;204;b;naming;b__204_picnam_bonnet;;bonnet;9.471630198;20.687591;29.271227000000003;F;False
369;369;French;Monolinguals;204;b;naming;b__204_picnam_bossu;;bossu;7.775432427;48.321995;53.310658;F;False
370;370;French;Monolinguals;204;b;naming;b__204_picnam_boîtier;;boîtier;2.746110926;39.977324;44.965986;F;False
371;371;French;Monolinguals;204;b;naming;b__204_picnam_béquille;;béquille;19.83005543;51.63265300000001;56.621315;F;False
372;372;French;Monolinguals;204;b;PW;b__204_PW_baje;;baje;33.92088909;53.174061;61.74603199999999;F;False
373;373;French;Monolinguals;204;b;PW;b__204_PW_bamite;;bamite;58.29128539999999;131.40589599999998;136.39455800000002;F;False
374;374;French;Monolinguals;204;b;PW;b__204_PW_bamé;;bamé;22.68910364;121.70068;126.68934199999998;F;False
375;375;French;Monolinguals;204;b;PW;b__204_PW_baut;;baut;29.53086798;115.079365;120.068027;F;False
376;376;French;Monolinguals;204;b;PW;b__204_PW_berlise;;berlise;33.16672309;80.249433;85.238095;F;False
377;377;French;Monolinguals;204;b;PW;b__204_PW_berlit;;berlit;21.24541381;39.863946;44.852608000000004;F;False
378;378;French;Monolinguals;204;b;PW;b__204_PW_berre;;berre;24.06969889;88.68480699999998;93.673469;F;False
379;379;French;Monolinguals;204;b;PW;b__204_PW_bigude;;bigude;5.06845307;82.17687099999998;87.165533;F;False
380;380;French;Monolinguals;204;b;PW;b__204_PW_bime;;bime;20.89374087;98.662132;103.650794;F;False
381;381;French;Monolinguals;204;b;PW;b__204_PW_bipon;;bipon;25.10759781;106.712018;111.70068;F;False
382;382;French;Monolinguals;204;b;PW;b__204_PW_bisleau;;bisleau;10.11066573;87.30158699999998;92.290249;F;False
383;383;French;Monolinguals;204;b;PW;b__204_PW_bive;;bive;15.92481564;85.80498899999998;90.793651;F;False
384;384;French;Monolinguals;204;b;PW;b__204_PW_biète;;biète;21.21472702;100.52154200000001;105.510204;F;False
385;385;French;Monolinguals;204;b;PW;b__204_PW_bofa;;bofa;10.79233695;41.768707;46.75737;F;False
386;386;French;Monolinguals;204;b;PW;b__204_PW_bomain;;bomain;17.07514685;149.387755;154.37641699999998;F;False
387;387;French;Monolinguals;204;b;PW;b__204_PW_boud;;boud;91.36257107;150.725624;155.71428600000004;F;False
388;388;French;Monolinguals;204;b;PW;b__204_PW_bovel;;bovel;9.316313952;126.825397;131.81405900000001;F;False
389;389;French;Monolinguals;204;b;PW;b__204_PW_boînion;;boînion;21.79057108;62.312925;67.301587;F;False
390;390;French;Monolinguals;204;b;PW;b__204_PW_bèpe;;bèpe;28.77063652;101.814059;106.802721;F;False
391;391;French;Monolinguals;204;b;PW;b__204_PW_béture;;béture;27.63564511;63.31065799999999;68.29932;F;False
392;392;French;Monolinguals;204;b;reading;b__204_read_bague;;bague;77.82127494;140.92970499999996;145.918367;F;False
393;393;French;Monolinguals;204;b;reading;b__204_read_balai;;balai;20.45816572;97.57775;106.145125;F;False
394;394;French;Monolinguals;204;b;reading;b__204_read_barrette;;barrette;69.95560166;82.17687099999998;87.165533;F;False
395;395;French;Monolinguals;204;b;reading;b__204_read_beau;;beau;47.51631063;89.183673;94.172336;F;False
396;396;French;Monolinguals;204;b;reading;b__204_read_bec;;bec;68.18527696;9.648238;15.248844;F;False
397;397;French;Monolinguals;204;b;reading;b__204_read_benne;;benne;10.6626631;35.719343;42.67573700000001;F;False
398;398;French;Monolinguals;204;b;reading;b__204_read_berceau;;berceau;36.89948919;36.389139;43.809524;F;False
399;399;French;Monolinguals;204;b;reading;b__204_read_berceuse;;berceuse;55.74852092;6.836001;16.137156;F;False
400;400;French;Monolinguals;204;b;reading;b__204_read_biche;;biche;21.38884428;0.887201;5.323207;F;False
401;401;French;Monolinguals;204;b;reading;b__204_read_bijou;;bijou;12.32057243;89.909297;94.897959;F;False
